1316 1.320000 10	2205 1.352000 10	2147 1.345000 10	5546 1.303000 10	4785 1.303000 10	3708 1.316000 10
576 1.328000 770	1086 1.375000 770	1100 1.361000 770	4649 1.261000 770	5312 1.266000 770	4934 1.337000 770
234 1.263000 780	1478 1.345000 780	864 1.361000 780	4851 1.251000 780	5100 1.267000 780	5052 1.338000 780
551 1.276000 790	933 1.333000 790	1393 1.358000 790	4749 1.263000 790	4997 1.283000 790	5120 1.330000 790
624 1.368000 800	1535 1.360000 800	1386 1.338000 800	4971 1.255000 800	4835 1.310000 800	5128 1.320000 800
210 1.257000 810	1096 1.384000 810	1525 1.358000 810	4944 1.274000 810	4986 1.318000 810	5167 1.334000 810
926 1.360000 820	1549 1.320000 820	1436 1.319000 820	5125 1.265000 820	5010 1.304000 820	5111 1.333000 820
350 1.355000 830	887 1.213000 830	1354 1.254000 830	5146 1.253000 830	5042 1.319000 830	5107 1.322000 830
719 1.339000 840	2174 1.284000 840	1688 1.260000 840	5366 1.269000 840	4956 1.335000 840	4950 1.316000 840
739 1.374000 850	1200 1.295000 850	1060 1.257000 850	5161 1.263000 850	4717 1.319000 850	5013 1.334000 850
538 1.352000 860	1991 1.290000 860	1765 1.279000 860	5033 1.268000 860	4331 1.314000 860	5079 1.325000 860
897 1.306000 870	1113 1.288000 870	1765 1.259000 870	5163 1.261000 870	4430 1.320000 870	4888 1.330000 870
674 1.368000 880	2053 1.290000 880	2002 1.319000 880	5328 1.241000 880	4060 1.293000 880	4410 1.314000 880
792 1.367000 890	1683 1.300000 890	1460 1.288000 890	5207 1.240000 890	3637 1.314000 890	4130 1.323000 890
993 1.335000 900	1587 1.294000 900	1850 1.244000 900	5128 1.259000 900	3975 1.324000 900	4093 1.296000 900
627 1.349000 910	1889 1.221000 910	1709 1.266000 910	4981 1.244000 910	3770 1.323000 910	4120 1.333000 910
1015 1.343000 920	2025 1.284000 920	1865 1.268000 920	4808 1.271000 920	4154 1.307000 920	4270 1.282000 920
950 1.339000 930	1418 1.292000 930	1944 1.250000 930	4816 1.264000 930	4336 1.282000 930	4292 1.261000 930
584 1.299000 940	1932 1.301000 940	1867 1.269000 940	4121 1.216000 940	4595 1.265000 940	4148 1.322000 940
1237 1.340000 950	2008 1.287000 950	2088 1.269000 950	4186 1.258000 950	4770 1.275000 950	4265 1.314000 950
1337 1.372000 960	2206 1.288000 960	1815 1.263000 960	4413 1.243000 960	4563 1.285000 960	4101 1.337000 960
1429 1.360000 970	1780 1.292000 970	1695 1.266000 970	4855 1.248000 970	5054 1.321000 970	4599 1.318000 970
955 1.371000 980	1718 1.260000 980	1943 1.320000 980	4878 1.242000 980	4606 1.333000 980	4460 1.357000 980
913 1.339000 990	2206 1.297000 990	1914 1.476000 990	4771 1.252000 990	5231 1.313000 990	4854 1.350000 990
1438 1.326000 1000	2015 1.290000 1000	1772 1.399000 1000	4872 1.244000 1000	5040 1.314000 1000	5015 1.339000 1000
1342 1.319000 1010	1532 1.308000 1010	1942 1.330000 1010	4621 1.259000 1010	4827 1.332000 1010	5035 1.345000 1010
1513 1.289000 1020	2361 1.400000 1020	1848 1.304000 1020	4709 1.248000 1020	5335 1.270000 1020	5125 1.325000 1020
1246 1.209000 1030	1895 1.411000 1030	2168 1.301000 1030	5043 1.262000 1030	5078 1.294000 1030	4979 1.331000 1030
1233 1.263000 1040	2046 1.329000 1040	2000 1.316000 1040	5222 1.263000 1040	5042 1.322000 1040	5319 1.332000 1040
1489 1.245000 1050	1741 1.289000 1050	1905 1.250000 1050	5210 1.274000 1050	4962 1.299000 1050	5253 1.332000 1050
1695 1.291000 1060	1962 1.348000 1060	1976 1.292000 1060	5009 1.249000 1060	5162 1.241000 1060	5084 1.324000 1060
1525 1.264000 1070	1969 1.326000 1070	2334 1.323000 1070	5120 1.269000 1070	5103 1.264000 1070	4824 1.334000 1070
1490 1.279000 1080	2149 1.327000 1080	2158 1.286000 1080	5057 1.270000 1080	5211 1.257000 1080	4764 1.326000 1080
1731 1.276000 1090	1661 1.310000 1090	1945 1.382000 1090	5078 1.287000 1090	5170 1.247000 1090	5044 1.334000 1090
1743 1.271000 1100	2017 1.369000 1100	1817 1.280000 1100	5111 1.271000 1100	4456 1.255000 1100	5079 1.320000 1100
1305 1.283000 1110	1978 1.316000 1110	2429 1.292000 1110	5173 1.231000 1110	4476 1.300000 1110	4821 1.338000 1110
1544 1.284000 1120	2255 1.386000 1120	1716 1.296000 1120	5234 1.206000 1120	4088 1.252000 1120	4421 1.332000 1120
1748 1.265000 1130	2213 1.317000 1130	1950 1.298000 1130	4925 1.219000 1130	4145 1.300000 1130	4377 1.308000 1130
1559 1.258000 1140	1882 1.305000 1140	2065 1.326000 1140	4624 1.254000 1140	4024 1.309000 1140	4144 1.281000 1140
1732 1.291000 1150	1747 1.282000 1150	1789 1.305000 1150	4983 1.290000 1150	4042 1.289000 1150	4121 1.269000 1150
2444 1.266000 1160	2259 1.274000 1160	1890 1.323000 1160	4525 1.247000 1160	4120 1.329000 1160	4176 1.325000 1160
1615 1.286000 1170	1943 1.310000 1170	1796 1.286000 1170	4253 1.274000 1170	4272 1.316000 1170	3998 1.349000 1170
1477 1.270000 1180	1925 1.343000 1180	1744 1.294000 1180	4264 1.215000 1180	4465 1.325000 1180	4147 1.333000 1180
2185 1.265000 1190	1934 1.334000 1190	1995 1.292000 1190	4352 1.227000 1190	4926 1.309000 1190	4210 1.292000 1190
1875 1.248000 1200	1125 1.264000 1200	1588 1.368000 1200	4901 1.277000 1200	4698 1.327000 1200	4639 1.317000 1200
1716 1.266000 1210	521 1.233000 1210	699 1.292000 1210	4974 1.248000 1210	4888 1.309000 1210	4367 1.311000 1210
2118 1.276000 1220	474 1.238000 1220	538 1.260000 1220	4776 1.278000 1220	4895 1.320000 1220	4653 1.318000 1220
1690 1.242000 1230	440 1.197000 1230	453 1.366000 1230	4787 1.257000 1230	5003 1.308000 1230	4907 1.313000 1230
2085 1.291000 1240	379 1.205000 1240	414 1.232000 1240	4800 1.253000 1240	4960 1.294000 1240	4976 1.295000 1240
2135 1.263000 1250	343 1.362000 1250	359 1.260000 1250	4968 1.236000 1250	5118 1.288000 1250	4936 1.298000 1250
2118 1.283000 1260	288 1.296000 1260	285 1.238000 1260	5002 1.253000 1260	4917 1.273000 1260	5069 1.322000 1260
1750 1.267000 1270	355 1.286000 1270	384 1.205000 1270	4966 1.270000 1270	4982 1.277000 1270	5083 1.332000 1270
2437 1.287000 1280	312 1.168000 1280	377 1.269000 1280	5127 1.277000 1280	4842 1.271000 1280	4985 1.327000 1280
2300 1.260000 1290	408 1.277000 1290	370 1.349000 1290	4895 1.254000 1290	4966 1.293000 1290	5089 1.327000 1290
1679 1.275000 1300	301 1.258000 1300	276 1.295000 1300	5078 1.270000 1300	4626 1.319000 1300	4955 1.337000 1300
2263 1.275000 1310	396 1.218000 1310	294 1.327000 1310	5141 1.263000 1310	4597 1.354000 1310	4591 1.352000 1310
2632 1.275000 1320	306 1.164000 1320	330 1.310000 1320	5240 1.232000 1320	4954 1.321000 1320	4955 1.308000 1320
1501 1.275000 1330	319 1.299000 1330	347 1.323000 1330	5163 1.255000 1330	4820 1.278000 1330	4852 1.334000 1330
2351 1.300000 1340	368 1.188000 1340	256 1.244000 1340	5059 1.253000 1340	4487 1.324000 1340	4783 1.305000 1340
2113 1.252000 1350	291 1.190000 1350	375 1.249000 1350	4850 1.266000 1350	4399 1.271000 1350	5012 1.305000 1350
1759 1.278000 1360	289 1.191000 1360	432 1.260000 1360	4979 1.263000 1360	4388 1.252000 1360	4663 1.334000 1360
2694 1.273000 1370	307 1.193000 1370	440 1.306000 1370	4745 1.220000 1370	3905 1.319000 1370	4328 1.325000 1370
2000 1.269000 1380	643 1.222000 1380	299 1.385000 1380	4787 1.249000 1380	4370 1.239000 1380	4118 1.319000 1380
1885 1.280000 1390	445 1.404000 1390	278 1.320000 1390	4916 1.268000 1390	4067 1.230000 1390	4050 1.304000 1390
1102 1.268000 1400	412 1.260000 1400	594 1.274000 1400	4661 1.235000 1400	4399 1.236000 1400	3997 1.291000 1400
533 1.209000 1410	459 1.336000 1410	358 1.476000 1410	4331 1.257000 1410	4341 1.323000 1410	4129 1.335000 1410
548 1.186000 1420	410 1.354000 1420	379 1.349000 1420	4328 1.251000 1420	4300 1.318000 1420	4165 1.333000 1420
505 1.212000 1430	572 1.389000 1430	734 1.337000 1430	4876 1.217000 1430	4733 1.315000 1430	4214 1.310000 1430
384 1.198000 1440	499 1.257000 1440	260 1.284000 1440	4998 1.254000 1440	4668 1.305000 1440	4171 1.311000 1440
294 1.226000 1450	308 1.269000 1450	356 1.333000 1450	5087 1.255000 1450	4581 1.308000 1450	4509 1.328000 1450
341 1.247000 1460	337 1.319000 1460	732 1.369000 1460	4957 1.279000 1460	5075 1.316000 1460	4426 1.311000 1460
307 1.211000 1470	838 1.355000 1470	628 1.378000 1470	4879 1.256000 1470	4946 1.311000 1470	4588 1.296000 1470
308 1.198000 1480	445 1.387000 1480	401 1.320000 1480	4798 1.257000 1480	4637 1.344000 1480	4584 1.315000 1480
318 1.184000 1490	589 1.336000 1490	361 1.307000 1490	4995 1.269000 1490	4992 1.328000 1490	5136 1.319000 1490
398 1.259000 1500	620 1.673000 1500	776 1.282000 1500	4874 1.257000 1500	5268 1.321000 1500	4835 1.334000 1500
266 1.205000 1510	295 1.359000 1510	603 1.280000 1510	5212 1.262000 1510	4912 1.323000 1510	5018 1.327000 1510
341 1.188000 1520	741 1.273000 1520	270 1.240000 1520	5226 1.283000 1520	5042 1.301000 1520	4884 1.328000 1520
327 1.189000 1530	356 1.323000 1530	732 1.339000 1530	4750 1.253000 1530	4987 1.311000 1530	5016 1.335000 1530
317 1.204000 1540	676 1.355000 1540	716 1.471000 1540	5282 1.268000 1540	4605 1.314000 1540	5243 1.325000 1540
300 1.218000 1550	750 1.339000 1550	330 1.370000 1550	5137 1.247000 1550	4677 1.303000 1550	4847 1.313000 1550
314 1.239000 1560	622 1.277000 1560	749 1.324000 1560	5398 1.235000 1560	4661 1.303000 1560	4726 1.323000 1560
457 1.226000 1570	469 1.365000 1570	824 1.368000 1570	4933 1.258000 1570	4728 1.281000 1570	4665 1.327000 1570
401 1.182000 1580	842 1.374000 1580	743 1.296000 1580	5018 1.256000 1580	4560 1.271000 1580	4937 1.321000 1580
377 1.180000 1590	671 1.341000 1590	689 1.347000 1590	4920 1.278000 1590	4173 1.256000 1590	4925 1.318000 1590
329 1.197000 1600	614 1.546000 1600	556 1.355000 1600	4657 1.272000 1600	4438 1.292000 1600	4627 1.326000 1600
603 1.170000 1610	758 1.367000 1610	855 1.341000 1610	4864 1.264000 1610	4015 1.304000 1610	4562 1.302000 1610
384 1.192000 1620	795 1.305000 1620	844 1.322000 1620	4823 1.269000 1620	4246 1.290000 1620	4597 1.314000 1620
293 1.226000 1630	940 1.388000 1630	616 1.326000 1630	4618 1.247000 1630	4386 1.309000 1630	4334 1.267000 1630
731 1.183000 1640	770 1.407000 1640	818 1.311000 1640	4684 1.267000 1640	4249 1.366000 1640	4257 1.297000 1640
253 1.191000 1650	536 1.355000 1650	657 1.302000 1650	4262 1.230000 1650	4454 1.317000 1650	4012 1.308000 1650
776 1.187000 1660	1237 1.372000 1660	746 1.325000 1660	4691 1.248000 1660	4615 1.262000 1660	4318 1.301000 1660
530 1.144000 1670	725 1.346000 1670	823 1.324000 1670	4883 1.225000 1670	4744 1.266000 1670	4383 1.322000 1670
527 1.187000 1680	1001 1.348000 1680	1058 1.347000 1680	5246 1.267000 1680	4791 1.332000 1680	4388 1.312000 1680
567 1.212000 1690	750 1.339000 1690	713 1.392000 1690	5414 1.231000 1690	4956 1.327000 1690	4467 1.316000 1690
573 1.218000 1700	745 1.332000 1700	1182 1.364000 1700	4988 1.262000 1700	4975 1.279000 1700	4748 1.298000 1700
342 1.222000 1710	1007 1.313000 1710	702 1.273000 1710	5414 1.254000 1710	5258 1.263000 1710	4483 1.317000 1710
727 1.244000 1720	1105 1.321000 1720	1111 1.293000 1720	5017 1.240000 1720	5158 1.253000 1720	4974 1.342000 1720
512 1.204000 1730	978 1.333000 1730	822 1.285000 1730	4700 1.263000 1730	5132 1.330000 1730	5051 1.325000 1730
490 1.238000 1740	683 1.592000 1740	1425 1.353000 1740	5328 1.259000 1740	5180 1.329000 1740	5146 1.312000 1740
824 1.277000 1750	1439 1.365000 1750	940 1.342000 1750	5061 1.265000 1750	5218 1.312000 1750	5057 1.338000 1750
663 1.246000 1760	891 1.336000 1760	1169 1.353000 1760	4827 1.260000 1760	5263 1.275000 1760	5027 1.336000 1760
455 1.252000 1770	1352 1.343000 1770	1147 1.317000 1770	4877 1.261000 1770	4747 1.309000 1770	5200 1.331000 1770
886 1.253000 1780	666 1.310000 1780	933 1.323000 1780	5279 1.240000 1780	4784 1.338000 1780	5134 1.323000 1780
620 1.190000 1790	1243 1.345000 1790	1167 1.346000 1790	5236 1.257000 1790	4852 1.323000 1790	5143 1.328000 1790
446 1.260000 1800	1077 1.330000 1800	1026 1.352000 1800	5298 1.247000 1800	4814 1.311000 1800	4867 1.307000 1800
